Plaintext,Ciphertext
0x20f5,0xd2fe
0x20f6,0xffcd
0x20f7,0xff2e
0x20f8,0xd2b8
0x20f9,0x425f
0x20fa,0xee88
0x20fb,0x637f
0x20fc,0x13ee
0x20fd,0x63db
0x20fe,0x13c8
0x20ff,0xffa8
0x2100,0x4db6
0x2101,0x40b0
0x2102,0xdda0
0x2103,0x7d20
0x2104,0x7de3
0x2105,0xddc3
0x2106,0x6026
0x2107,0xd0ba
0x2108,0x483b
0x2109,0x4df6
0x210a,0x488b
0x210b,0x0026
0x210c,0x7ab7
0x210d,0x9ab2
0x210e,0x00ee
0x210f,0x60ee
0x2110,0x4bf8
0x2111,0x90b9
0x2112,0x7ba3
0x2113,0x7da3
0x2114,0x7d23
0x2115,0xdda3
0x2116,0x60ae
0x2117,0x40b3
0x2118,0x4dfe
0x2119,0x4df8
0x211a,0x4dbe
0x211b,0x0028
0x211c,0x9ab9
0x211d,0x9af9
0x211e,0x002e
0x211f,0x602e
0x2120,0x4bf6
0x2121,0xd980
0x2122,0x7da2
0x2123,0xdba0
0x2124,0xdbc3
0x2125,0x7dc9
0x2126,0x69e6
0x2127,0xd9b3
0x2128,0x9c3b
0x2129,0x9bf6
0x212a,0x4c3b
0x212b,0x09e6
0x212c,0x74b9
0x212d,0x7482
0x212e,0x002b
0x212f,0x602b
0x2130,0x4b38
0x2131,0x79b7
0x2132,0x7d93
0x2133,0x9dc3
0x2134,0x9de3
0x2135,0x7d43
0x2136,0x10ae
0x2137,0xd9ba
0x2138,0x4d5e
0x2139,0x4b18
0x213a,0x4d8e
0x213b,0x609e
0x213c,0x4053
0x213d,0x9059
0x213e,0x604e
0x213f,0x102e
0x2140,0x4bbd
0x2141,0x49bc
0x2142,0x9dc4
0x2143,0x4bcc
0x2144,0x4ca3
0x2145,0x98a9
0x2146,0x69cd
0x2147,0x4083
0x2148,0x988b
0x2149,0x9db6
0x214a,0x4c8f
0x214b,0x04c6
0x214c,0x9a89
0x214d,0x94b4
0x214e,0x0aab
0x214f,0x60af
0x2150,0x9bbe
0x2151,0x99b7
0x2152,0x9de7
0x2153,0x9bc7
0x2154,0x4bca
0x2155,0x9dc7
0x2156,0x09ce
0x2157,0x49ba
0x2158,0x9dbe
0x2159,0x9dfe
0x215a,0x4bb8
0x215b,0x04ee
0x215c,0x94b7
0x215d,0x94f7
0x215e,0x04ce
0x215f,0x69c8
0x2160,0x4b8e
0x2161,0x99b9
0x2162,0x7b99
0x2163,0x9bc9
0x2164,0x4bc3
0x2165,0xdb93
0x2166,0x69ae
0x2167,0x49b3
0x2168,0x4b1e
0x2169,0x4b5e
0x216a,0x4b3e
0x216b,0x697e
0x216c,0xd903
0x216d,0x7909
0x216e,0x69de
0x216f,0x692e
0x2170,0x4bbe
0x2171,0x7989
0x2172,0x7d29
0x2173,0x7ba9
0x2174,0xdba3
0x2175,0x7da9
0x2176,0x69ce
0x2177,0xd983
0x2178,0x9bfe
0x2179,0x9bf8
0x217a,0x4bfe
0x217b,0x09e8
0x217c,0x7489
0x217d,0x7439
0x217e,0x09ee
0x217f,0x69ee
0x2180,0x4b8d
0x2181,0x498c
0x2182,0x4ecc
0x2183,0x4bac
0x2184,0x4ba3
0x2185,0x4c93
0x2186,0x69ad
0x2187,0x4983
0x2188,0x4c0f
0x2189,0x4ebd
0x218a,0x4b8f
0x218b,0x6fcd
0x218c,0x4003
0x218d,0x4fbc
0x218e,0x609f
0x218f,0x69af
0x2190,0x4d86
0x2191,0xd9bc
0x2192,0x7520
0x2193,0x9de0
0x2194,0x78e3
0x2195,0x7dd3
0x2196,0x1026
0x2197,0xd98a
0x2198,0x480b
0x2199,0x45b6
0x219a,0x4d8b
0x219b,0x6326
0x219c,0xd05a
0x219d,0x43b0
0x219e,0x60de
0x219f,0x102b
0x21a0,0x9d3d
0x21a1,0xd08c
0x21a2,0x95ec
0x21a3,0x9d2c
0x21a4,0x9d23
0x21a5,0x9843
0x21a6,0x10ad
0x21a7,0xd083
0x21a8,0x986f
0x21a9,0x95fd
0x21aa,0x9d3f
0x21ab,0x63ad
0x21ac,0x405a
0x21ad,0x438c
0x21ae,0x6078
0x21af,0x10af
0x21b0,0x9dfd
0x21b1,0x408c
0x21b2,0x4dcc
0x21b3,0x9dec
0x21b4,0x9823
0x21b5,0x48a3
0x21b6,0x60ad
0x21b7,0x40ba
0x21b8,0x488f
0x21b9,0x4dbd
0x21ba,0x983f
0x21bb,0x0aa6
0x21bc,0x9ab7
0x21bd,0x9a84
0x21be,0x0ace
0x21bf,0x60c8
0x21c0,0x9db8
0x21c1,0x9087
0x21c2,0x9bca
0x21c3,0x9dca
0x21c4,0x9dea
0x21c5,0x4dca
0x21c6,0x00ae
0x21c7,0x408a
0x21c8,0x4db8
0x21c9,0x9bb8
0x21ca,0x9df8
0x21cb,0x0a2e
0x21cc,0x9a87
0x21cd,0x9a37
0x21ce,0x0aae
0x21cf,0x60a8
0x21d0,0x9d88
0x21d1,0x7087
0x21d2,0x9d7a
0x21d3,0x9daa
0x21d4,0x9d2a
0x21d5,0x9dda
0x21d6,0x50ae
0x21d7,0xd08a
0x21d8,0x9d18
0x21d9,0x9d58
0x21da,0x9d38
0x21db,0x009e
0x21dc,0x400a
0x21dd,0x9007
0x21de,0x6098
0x21df,0x10a8
0x21e0,0x9b8e
0x21e1,0x9987
0x21e2,0x9b77
0x21e3,0x9ba7
0x21e4,0x4baa
0x21e5,0x4b7a
0x21e6,0x09ae
0x21e7,0x498a
0x21e8,0x4b58
0x21e9,0x9b5e
0x21ea,0x4b88
0x21eb,0x097e
0x21ec,0x495a
0x21ed,0x9957
0x21ee,0x6978
0x21ef,0x69a8
0x21f0,0x4b36
0x21f1,0x49b0
0x21f2,0xdea0
0x21f3,0x4bc0
0x21f4,0xdcc3
0x21f5,0xdb73
0x21f6,0x6926
0x21f7,0xd0b3
0x21f8,0x4c6b
0x21f9,0x4ef6
0x21fa,0x4b3b
0x21fb,0x6fe6
0x21fc,0xd953
0x21fd,0xdf80
0x21fe,0x604b
0x21ff,0x692b
0x2200,0x7d31
0x2201,0x60e5
0x2202,0xdd35
0x2203,0xdd85
0x2204,0xddbb
0x2205,0xddfb
0x2206,0x60c1
0x2207,0x10ee
0x2208,0xddbf
0x2209,0xdd81
0x220a,0x7dff
0x220b,0x0ac5
0x220c,0x50ee
0x220d,0x00e5
0x220e,0x5ace
0x220f,0x10c8
0x2210,0x7d8f
0x2211,0x60cb
0x2212,0xdd3f
0x2213,0xdb3f
0x2214,0xdd8b
0x2215,0xdd3b
0x2216,0x00cb
0x2217,0x60eb
0x2218,0xdd8f
0x2219,0x7b8f
0x221a,0x7d3f
0x221b,0x0aeb
0x221c,0x00eb
0x221d,0x00ef
0x221e,0x0acb
0x221f,0x60cf
0x2220,0xdb81
0x2221,0x1925
0x2222,0x7b35
0x2223,0xdb35
0x2224,0xdbfb
0x2225,0x7bfb
0x2226,0x19a1
0x2227,0x19eb
0x2228,0x7dbb
0x2229,0x7d85
0x222a,0xdbbf
0x222b,0x54a5
0x222c,0x59eb
0x222d,0x5925
0x222e,0x54cb
0x222f,0x19cf
0x2230,0x9dbf
0x2231,0x19ce
0x2232,0xdb6f
0x2233,0x4bff
0x2234,0x4dbb
0x2235,0xdd0b
0x2236,0x59ce
0x2237,0x19ee
0x2238,0x7d6f
0x2239,0x7d0f
0x223a,0x9dff
0x223b,0x007b
0x223c,0x60db
0x223d,0x607b
0x223e,0x607f
0x223f,0x19c8
0x2240,0xee01
0x2241,0xef00
0x2242,0xc592
0x2243,0xee90
0x2244,0xdb70
0x2245,0x7d72
0x2246,0xff91
0x2247,0xd950
0x2248,0x7d55
0x2249,0xc505
0x224a,0xdb51
0x224b,0xb795
0x224c,0x7452
0x224d,0xc702
0x224e,0x5475
0x224f,0x1971
0x2250,0x7b05
0x2251,0x7902
0x2252,0x7d42
0x2253,0x7b92
0x2254,0xdb90
0x2255,0x7d92
0x2256,0x5995
0x2257,0xd900
0x2258,0x7d05
0x2259,0x7d65
0x225a,0xdb01
0x225b,0x5445
0x225c,0x7402
0x225d,0x7462
0x225e,0x5495
0x225f,0x1991
0x2260,0x9bbb
0x2261,0x69cb
0x2262,0xdb0b
0x2263,0x4bbb
0x2264,0x4bfb
0x2265,0xdb6b
0x2266,0x09cb
0x2267,0x69eb
0x2268,0xdb0f
0x2269,0x7b0b
0x226a,0x4bbf
0x226b,0x599b
0x226c,0x194b
0x226d,0x199b
0x226e,0x199f
0x226f,0x69cf
0x2270,0x7b8b
0x2271,0x19ab
0x2272,0x7b3f
0x2273,0xdb8b
0x2274,0xdb3b
0x2275,0x7b3b
0x2276,0x59ab
0x2277,0x192b
0x2278,0x7d8b
0x2279,0x7d3b
0x227a,0xdb8f
0x227b,0x542b
0x227c,0x592b
0x227d,0x592f
0x227e,0x54ab
0x227f,0x19af
0x2280,0x2e51
0x2281,0x2f50
0x2282,0xeb90
0x2283,0x2e70
0x2284,0xdc70
0x2285,0xebc0
0x2286,0x3f71
0x2287,0xd050
0x2288,0xebb1
0x2289,0xeb01
0x228a,0xdc51
0x228b,0xf991
0x228c,0xe9b0
0x228d,0xe900
0x228e,0xf9c1
0x228f,0x1071
0x2290,0x9df1
0x2291,0x19e6
0x2292,0xd585
0x2293,0x4db5
0x2294,0xd8bb
0x2295,0xdd5b
0x2296,0x19cd
0x2297,0x192e
0x2298,0x7d1f
0x2299,0x7531
0x229a,0x78ff
0x229b,0x63c1
0x229c,0x10de
0x229d,0x63e5
0x229e,0x1078
0x229f,0x19a8
0x22a0,0xa511
0x22a1,0xef5c
0x22a2,0xcd40
0x22a3,0xa5d0
0x22a4,0x78d0
0x22a5,0xcde0
0x22a6,0xff7d
0x22a7,0xd90c
0x22a8,0xcdf1
0x22a9,0xcd61
0x22aa,0x7811
0x22ab,0x3071
0x22ac,0xe0bc
0x22ad,0x2050
0x22ae,0xf0cd
0x22af,0x199d
0x22b0,0xc561
0x22b1,0x2350
0x22b2,0xe590
0x22b3,0xc540
0x22b4,0x7dd0
0x22b5,0xdd70
0x22b6,0x3371
0x22b7,0xd05c
0x22b8,0xdd51
0x22b9,0xe501
0x22ba,0x7d11
0x22bb,0x8175
0x22bc,0x7a54
0x22bd,0xa152
0x22be,0x5a76
0x22bf,0x107d
0x22c0,0x7d01
0x22c1,0x9052
0x22c2,0x7b90
0x22c3,0x7d90
0x22c4,0x7d40
0x22c5,0xdd90
0x22c6,0x0075
0x22c7,0x4050
0x22c8,0xdd01
0x22c9,0x7b01
0x22ca,0x7d61
0x22cb,0x0ad5
0x22cc,0x9a52
0x22cd,0x9a12
0x22ce,0x0a75
0x22cf,0x6071
0x22d0,0x9d51
0x22d1,0x7954
0x22d2,0xcda0
0x22d3,0x9d70
0x22d4,0x9dd0
0x22d5,0xcd20
0x22d6,0x5976
0x22d7,0xd95c
0x22d8,0xcd31
0x22d9,0xcd81
0x22da,0x9d11
0x22db,0x80c5
0x22dc,0x20b0
0x22dd,0xa0b2
0x22de,0x30c1
0x22df,0x197d
0x22e0,0x9b55
0x22e1,0x9952
0x22e2,0xcba2
0x22e3,0x9b72
0x22e4,0x4b70
0x22e5,0xeba0
0x22e6,0x0975
0x22e7,0x4950
0x22e8,0xeb81
0x22e9,0xcb85
0x22ea,0x4b51
0x22eb,0xb9a5
0x22ec,0xe980
0x22ed,0xc982
0x22ee,0xf9a1
0x22ef,0x6971
0x22f0,0x4bb1
0x22f1,0x69e5
0x22f2,0xde35
0x22f3,0x4bf5
0x22f4,0xdcfb
0x22f5,0xdb1b
0x22f6,0x69c1
0x22f7,0x10eb
0x22f8,0xdb5f
0x22f9,0xde81
0x22fa,0xdcbf
0x22fb,0x1fa1
0x22fc,0x19db
0x22fd,0x1f25
0x22fe,0x197f
0x22ff,0x10cf
0x2300,0x04f0
0x2301,0xd9f6
0x2302,0x45b5
0x2303,0x64b2
0x2304,0x1ab9
0x2305,0xd85b
0x2306,0xd9bd
0x2307,0xd93e
0x2308,0x781f
0x2309,0x95f1
0x230a,0x5af3
0x230b,0x1fcd
0x230c,0x194e
0x230d,0x1fe6
0x230e,0x1998
0x230f,0xd988
0x2310,0x04b3
0x2311,0xd9be
0x2312,0x4b1f
0x2313,0x69f3
0x2314,0x64b9
0x2315,0x4d5b
0x2316,0x79be
0x2317,0xd9fe
0x2318,0x9d1f
0x2319,0x9d5f
0x231a,0x04f3
0x231b,0x597e
0x231c,0x19de
0x231d,0x197e
0x231e,0x1978
0x231f,0xd9b8
0x2320,0x69b0
0x2321,0x49f5
0x2322,0x4ef5
0x2323,0x69f2
0x2324,0x10f9
0x2325,0xdc1b
0x2326,0x49b1
0x2327,0xd0fb
0x2328,0xdc5f
0x2329,0x4eb1
0x232a,0x10b3
0x232b,0x6fc1
0x232c,0x10db
0x232d,0x6fe5
0x232e,0x107f
0x232f,0xd0bf
0x2330,0x5983
0x2331,0x90ff
0x2332,0x1933
0x2333,0x1433
0x2334,0x1439
0x2335,0x1489
0x2336,0x9afb
0x2337,0x90fb
0x2338,0x5433
0x2339,0x5483
0x233a,0x1483
0x233b,0x90bb
0x233c,0x40fb
0x233d,0x40bb
0x233e,0x40bf
0x233f,0x9abb
0x2340,0x3f50
0x2341,0x2f70
0x2342,0x2b70
0x2343,0x3e70
0x2344,0x1c70
0x2345,0xecc0
0x2346,0x2f51
0x2347,0xd070
0x2348,0xecb1
0x2349,0x2b51
0x234a,0x1050
0x234b,0x3971
0x234c,0xe0b0
0x234d,0x2950
0x234e,0xf0c1
0x234f,0xd051
0x2350,0x0952
0x2351,0x9972
0x2352,0xabc2
0x2353,0x0b72
0x2354,0x6b70
0x2355,0x2bc0
0x2356,0x9955
0x2357,0x4970
0x2358,0x2bb1
0x2359,0xabb5
0x235a,0x6950
0x235b,0x89c5
0x235c,0x29b0
0x235d,0xa9b2
0x235e,0x39c1
0x235f,0x4951
0x2360,0x5439
0x2361,0x793f
0x2362,0x1989
0x2363,0x5933
0x2364,0x5939
0x2365,0x1939
0x2366,0x743b
0x2367,0x793b
0x2368,0x1983
0x2369,0x5989
0x236a,0x5489
0x236b,0x798b
0x236c,0xd93b
0x236d,0xd98b
0x236e,0xd98f
0x236f,0x748b
0x2370,0x09b9
0x2371,0x49bb
0x2372,0x4b5b
0x2373,0x69b9
0x2374,0x69f9
0x2375,0x4b1b
0x2376,0x99bb
0x2377,0x49fb
0x2378,0x4b5f
0x2379,0x9b5b
0x237a,0x69b3
0x237b,0x097b
0x237c,0x69db
0x237d,0x697b
0x237e,0x697f
0x237f,0x49bf
0x2380,0xb702
0x2381,0xc792
0x2382,0xfe90
0x2383,0xb592
0x2384,0x5d72
0x2385,0x1b70
0x2386,0xc705
0x2387,0x7472
0x2388,0x1950
0x2389,0xff00
0x238a,0x5452
0x238b,0xef01
0x238c,0xd970
0x238d,0xef90
0x238e,0xd951
0x238f,0x7455
0x2390,0x1480
0x2391,0x90f5
0x2392,0x1482
0x2393,0x1432
0x2394,0x14f9
0x2395,0x14b9
0x2396,0x9ab5
0x2397,0x70fe
0x2398,0x54f3
0x2399,0x5430
0x239a,0x14b3
0x239b,0x40b1
0x239c,0xd0fe
0x239d,0x40f5
0x239e,0xd0b8
0x239f,0x7abe
0x23a0,0xf700
0x23a1,0xa172
0x23a2,0xb540
0x23a3,0xf590
0x23a4,0x1d70
0x23a5,0x5dd0
0x23a6,0xa155
0x23a7,0x7a74
0x23a8,0x5410
0x23a9,0xb760
0x23aa,0x1450
0x23ab,0x2351
0x23ac,0xd07c
0x23ad,0x2370
0x23ae,0xd05d
0x23af,0x7a56
0x23b0,0x8710
0x23b1,0xef7c
0x23b2,0xadd0
0x23b3,0x85d0
0x23b4,0x58d0
0x23b5,0xc8e0
0x23b6,0xef5d
0x23b7,0xd99c
0x23b8,0xc8f1
0x23b9,0xad11
0x23ba,0x5a10
0x23bb,0xf97d
0x23bc,0xe98c
0x23bd,0xe95c
0x23be,0xf9ad
0x23bf,0xd90d
0x23c0,0x0450
0x23c1,0x7974
0x23c2,0xadc0
0x23c3,0x0d70
0x23c4,0x0dd0
0x23c5,0xade0
0x23c6,0x7956
0x23c7,0xd97c
0x23c8,0xadf1
0x23c9,0xadb1
0x23ca,0x0410
0x23cb,0xb9c6
0x23cc,0xe9bc
0x23cd,0xc9b4
0x23ce,0xf9cd
0x23cf,0xd95d
0x23d0,0x5900
0x23d1,0x9ad2
0x23d2,0x5d90
0x23d3,0x5b90
0x23d4,0x1d90
0x23d5,0x5d40
0x23d6,0x9a15
0x23d7,0x9a72
0x23d8,0x5460
0x23d9,0x5400
0x23da,0x1400
0x23db,0x9055
0x23dc,0x4070
0x23dd,0x9072
0x23de,0x4051
0x23df,0x9a55
0x23e0,0x5462
0x23e1,0x7442
0x23e2,0x5b92
0x23e3,0x5d42
0x23e4,0x5d92
0x23e5,0x1b90
0x23e6,0x7465
0x23e7,0x7492
0x23e8,0x1900
0x23e9,0x5902
0x23ea,0x5402
0x23eb,0x7905
0x23ec,0xd990
0x23ed,0x7992
0x23ee,0xd901
0x23ef,0x7405
0x23f0,0x5482
0x23f1,0x7935
0x23f2,0x1932
0x23f3,0x5932
0x23f4,0x59f9
0x23f5,0x19f9
0x23f6,0x7485
0x23f7,0x79fb
0x23f8,0x19b3
0x23f9,0x1980
0x23fa,0x54b9
0x23fb,0xd981
0x23fc,0xd9fb
0x23fd,0xd935
0x23fe,0xd9bf
0x23ff,0x74bb
0x2400,0x04e3
0x2401,0x1bfe
0x2402,0x6d59
0x2403,0x64c9
0x2404,0x69e3
0x2405,0x6b13
0x2406,0x1bb8
0x2407,0x1bbe
0x2408,0x0d53
0x2409,0x0d13
0x240a,0x04c3
0x240b,0x1958
0x240c,0x195e
0x240d,0x191e
0x240e,0x595e
0x240f,0x5bbe
0x2410,0x5af0
0x2411,0xd936
0x2412,0xd6b5
0x2413,0x1ab2
0x2414,0x1ac9
0x2415,0x1859
0x2416,0xd98d
0x2417,0x1b3e
0x2418,0x5813
0x2419,0x76f1
0x241a,0x5ae3
0x241b,0x1fad
0x241c,0x196e
0x241d,0x1f26
0x241e,0x1908
0x241f,0x1b88
0x2420,0x69c3
0x2421,0x6bfb
0x2422,0x6b19
0x2423,0x69e9
0x2424,0x69c9
0x2425,0x6b59
0x2426,0x6bbf
0x2427,0x6bbb
0x2428,0x0b59
0x2429,0x6b53
0x242a,0x09c9
0x242b,0x695f
0x242c,0x695b
0x242d,0x691b
0x242e,0x095b
0x242f,0x0bbb
0x2430,0x14b0
0x2431,0x70f6
0x2432,0x14b2
0x2433,0x14f2
0x2434,0x14e9
0x2435,0x14c9
0x2436,0x7ab6
0x2437,0x5cfe
0x2438,0x54e3
0x2439,0x54f0
0x243a,0x14c3
0x243b,0xd0bd
0x243c,0x1cfe
0x243d,0xd0f6
0x243e,0x1cb8
0x243f,0x58be
0x2440,0x6970
0x2441,0x4971
0x2442,0x2bb0
0x2443,0x6b71
0x2444,0x0b75
0x2445,0xabb2
0x2446,0x6b51
0x2447,0x9975
0x2448,0x8bb2
0x2449,0x3bb0
0x244a,0x0972
0x244b,0x39b1
0x244c,0xabc5
0x244d,0x2bc1
0x244e,0x89b5
0x244f,0x0b55
0x2450,0xf350
0x2451,0xe370
0x2452,0xec70
0x2453,0xf270
0x2454,0x1c71
0x2455,0xecb0
0x2456,0xe351
0x2457,0xd071
0x2458,0xfcb0
0x2459,0xec51
0x245a,0x1070
0x245b,0xf071
0x245c,0xecc1
0x245d,0xe050
0x245e,0xf0b1
0x245f,0x1c51
0x2460,0x54b2
0x2461,0x79f5
0x2462,0x19f2
0x2463,0x59f2
0x2464,0x59e9
0x2465,0x19e9
0x2466,0x74b5
0x2467,0x5bfb
0x2468,0x19c3
0x2469,0x19b0
0x246a,0x54c9
0x246b,0xd9b1
0x246c,0x1bfb
0x246d,0xd9f5
0x246e,0x1bbf
0x246f,0x5dbb
0x2470,0x10b0
0x2471,0xd0f5
0x2472,0xd2f5
0x2473,0x10f2
0x2474,0x10e9
0x2475,0x1c19
0x2476,0xd0b1
0x2477,0x1cfb
0x2478,0x1c53
0x2479,0xd2b1
0x247a,0x10c3
0x247b,0x13c1
0x247c,0x101b
0x247d,0x13e5
0x247e,0x105f
0x247f,0x1cbf
0x2480,0x5492
0x2481,0x7495
0x2482,0x1b91
0x2483,0x5d95
0x2484,0x5d45
0x2485,0x5b95
0x2486,0x5d05
0x2487,0x7445
0x2488,0x5992
0x2489,0x1990
0x248a,0x5442
0x248b,0x1b01
0x248c,0x7995
0x248d,0xd991
0x248e,0x5b05
0x248f,0x5d65
0x2490,0x14a3
0x2491,0x0cfb
0x2492,0x14a9
0x2493,0x1429
0x2494,0x1423
0x2495,0x1923
0x2496,0x08bb
0x2497,0x0cff
0x2498,0x54a3
0x2499,0x5423
0x249a,0x59a3
0x249b,0x6cbf
0x249c,0x6cbb
0x249d,0x6cfb
0x249e,0x0cbb
0x249f,0x08fb
0x24a0,0x1490
0x24a1,0x9a75
0x24a2,0x5d41
0x24a3,0x1d91
0x24a4,0x5b91
0x24a5,0x5d91
0x24a6,0x0855
0x24a7,0x9ad5
0x24a8,0x5490
0x24a9,0x5440
0x24aa,0x5990
0x24ab,0x6c51
0x24ac,0x9075
0x24ad,0x4071
0x24ae,0x0c55
0x24af,0x0815
0x24b0,0x04d0
0x24b1,0xd97d
0x24b2,0xadf0
0x24b3,0x0dd1
0x24b4,0x0d71
0x24b5,0xadb0
0x24b6,0x1b5d
0x24b7,0x7976
0x24b8,0x8db0
0x24b9,0x8df0
0x24ba,0x0470
0x24bb,0xf9bd
0x24bc,0xcbc6
0x24bd,0xebcd
0x24be,0xb9b6
0x24bf,0x5b56
0x24c0,0xb110
0x24c1,0xef9c
0x24c2,0xc8d0
0x24c3,0xb6d0
0x24c4,0x58d1
0x24c5,0xc8f0
0x24c6,0xef0d
0x24c7,0xd99d
0x24c8,0xb8f0
0x24c9,0xc811
0x24ca,0x5ad0
0x24cb,0xf99d
0x24cc,0xebad
0x24cd,0xe90c
0x24ce,0xf98d
0x24cf,0x1b0d
0x24d0,0xf750
0x24d1,0xc174
0x24d2,0xb5d0
0x24d3,0xf570
0x24d4,0x1d71
0x24d5,0x5dd1
0x24d6,0xc156
0x24d7,0x7a76
0x24d8,0x54d0
0x24d9,0xb710
0x24da,0x1470
0x24db,0xe35d
0x24dc,0xd07d
0x24dd,0xe37c
0x24de,0x1c5d
0x24df,0x5856
0x24e0,0xb752
0x24e1,0xc772
0x24e2,0xfe70
0x24e3,0xb572
0x24e4,0x5d75
0x24e5,0x1b71
0x24e6,0xc755
0x24e7,0x7475
0x24e8,0x1970
0x24e9,0xff50
0x24ea,0x5472
0x24eb,0xef51
0x24ec,0xd971
0x24ed,0xef70
0x24ee,0x1b51
0x24ef,0x5d55
0x24f0,0x54a9
0x24f1,0x5b3b
0x24f2,0x1929
0x24f3,0x5929
0x24f4,0x5923
0x24f5,0x19a9
0x24f6,0x5d8b
0x24f7,0x5b3f
0x24f8,0x59a9
0x24f9,0x19a3
0x24fa,0x5429
0x24fb,0x1b8f
0x24fc,0x1b8b
0x24fd,0x1b3b
0x24fe,0x5b8b
0x24ff,0x5d3b
0x2500,0x5d33
0x2501,0x60fb
0x2502,0x1d39
0x2503,0x1d89
0x2504,0x1b33
0x2505,0x1d33
0x2506,0x60bf
0x2507,0x60bb
0x2508,0x5b83
0x2509,0x1d83
0x250a,0x5d83
0x250b,0x0abb
0x250c,0x00ff
0x250d,0x00fb
0x250e,0x0afb
0x250f,0x00bb
0x2510,0x7df1
0x2511,0x10e6
0x2512,0xddf5
0x2513,0xddb5
0x2514,0x1db9
0x2515,0x1df9
0x2516,0x10cd
0x2517,0x10fe
0x2518,0x1db3
0x2519,0xddb1
0x251a,0x5df3
0x251b,0x5ac6
0x251c,0x50fe
0x251d,0x50e6
0x251e,0x5abe
0x251f,0x10b8
0x2520,0x1b83
0x2521,0x193b
0x2522,0x5b39
0x2523,0x1b39
0x2524,0x1b89
0x2525,0x5b33
0x2526,0x198f
0x2527,0x198b
0x2528,0x5d39
0x2529,0x5d89
0x252a,0x5b89
0x252b,0x548b
0x252c,0x593f
0x252d,0x593b
0x252e,0x543b
0x252f,0x598b
0x2530,0x78f1
0x2531,0x1926
0x2532,0xd5b5
0x2533,0xd8b5
0x2534,0x18b9
0x2535,0x1d59
0x2536,0x19ad
0x2537,0x193e
0x2538,0x5d13
0x2539,0x75f1
0x253a,0x58f3
0x253b,0x13cd
0x253c,0x101e
0x253d,0x13e6
0x253e,0x1058
0x253f,0x1988
0x2540,0x1b00
0x2541,0xdb91
0x2542,0x7d02
0x2543,0xdb00
0x2544,0x7b02
0x2545,0x7d62
0x2546,0x1901
0x2547,0x7b95
0x2548,0x5d62
0x2549,0x5d02
0x254a,0x5b02
0x254b,0x5405
0x254c,0x7d45
0x254d,0x7d95
0x254e,0x5465
0x254f,0x5905
0x2550,0xee51
0x2551,0xef50
0x2552,0xc572
0x2553,0xee70
0x2554,0xdb50
0x2555,0x7d52
0x2556,0xff71
0x2557,0xdb71
0x2558,0x5d52
0x2559,0xc555
0x255a,0x1b50
0x255b,0xb775
0x255c,0x7d75
0x255d,0xc752
0x255e,0x5455
0x255f,0x1951
0x2560,0xdcb1
0x2561,0x10e5
0x2562,0xdef5
0x2563,0xdcf5
0x2564,0x1cf9
0x2565,0x1b19
0x2566,0x10c1
0x2567,0x10fb
0x2568,0x1b53
0x2569,0xdeb1
0x256a,0x1cb3
0x256b,0x1fc1
0x256c,0x191b
0x256d,0x1fe5
0x256e,0x195f
0x256f,0x10bf
0x2570,0xdbb1
0x2571,0x19e5
0x2572,0x7bf5
0x2573,0xdbf5
0x2574,0x1bf9
0x2575,0x5bf9
0x2576,0x19c1
0x2577,0x19fb
0x2578,0x5db9
0x2579,0x7db5
0x257a,0x1bb3
0x257b,0x54c5
0x257c,0x59fb
0x257d,0x59e5
0x257e,0x54bb
0x257f,0x19bf
0x2580,0x6b50
0x2581,0x4b71
0x2582,0xeb80
0x2583,0x4b50
0x2584,0x9b52
0x2585,0xcb82
0x2586,0x6951
0x2587,0x9b75
0x2588,0xbb82
0x2589,0xfb80
0x258a,0x0b52
0x258b,0xf981
0x258c,0xcba5
0x258d,0xeba1
0x258e,0xb985
0x258f,0x0955
0x2590,0x0df3
0x2591,0x19fe
0x2592,0x1d09
0x2593,0x6db9
0x2594,0x6bf3
0x2595,0x1b63
0x2596,0x19b8
0x2597,0x19be
0x2598,0x5d03
0x2599,0x5d63
0x259a,0x0db3
0x259b,0x605f
0x259c,0x605b
0x259d,0x601b
0x259e,0x005b
0x259f,0x59be
0x25a0,0x0d10
0x25a1,0xdb7d
0x25a2,0xcd30
0x25a3,0x9d10
0x25a4,0x9d50
0x25a5,0xcd80
0x25a6,0x195d
0x25a7,0x7b76
0x25a8,0xbd80
0x25a9,0xbd30
0x25aa,0x0d50
0x25ab,0x30b1
0x25ac,0xacc5
0x25ad,0x2cc1
0x25ae,0x80b5
0x25af,0x5956
0x25b0,0x5d60
0x25b1,0x4c71
0x25b2,0xdd00
0x25b3,0x7d60
0x25b4,0x7d00
0x25b5,0x7b00
0x25b6,0x6051
0x25b7,0x9c75
0x25b8,0x5b00
0x25b9,0x1d00
0x25ba,0x5d00
0x25bb,0x0a55
0x25bc,0x98d5
0x25bd,0x9875
0x25be,0x0a15
0x25bf,0x0055
0x25c0,0xc511
0x25c1,0xe35c
0x25c2,0xe570
0x25c3,0xc5d0
0x25c4,0x7d10
0x25c5,0xdd50
0x25c6,0xf37d
0x25c7,0xdc7d
0x25c8,0x1d50
0x25c9,0xe551
0x25ca,0x5d10
0x25cb,0xb176
0x25cc,0x7876
0x25cd,0xc154
0x25ce,0x5a56
0x25cf,0x105d
0x25d0,0xc611
