Plaintext,Ciphertext
0x209e,0x580a
0x209f,0x9c0a
0x20a0,0x7f43
0x20a1,0x7d48
0x20a2,0x3ec8
0x20a3,0x3fc8
0x20a4,0xded9
0x20a5,0xdec9
0x20a6,0x7dc3
0x20a7,0x9a69
0x20a8,0x9e44
0x20a9,0x7e43
0x20aa,0x9e64
0x20ab,0x7ac3
0x20ac,0x9a49
0x20ad,0x7a48
0x20ae,0x9ac4
0x20af,0x9ad4
0x20b0,0x9eb2
0x20b1,0x5a33
0x20b2,0x9eb3
0x20b3,0x5e93
0x20b4,0x5a38
0x20b5,0x9af8
0x20b6,0x9af2
0x20b7,0x5a93
0x20b8,0x9a3a
0x20b9,0x9e92
0x20ba,0x9afa
0x20bb,0x9a32
0x20bc,0x9ab3
0x20bd,0x9af3
0x20be,0x9a92
0x20bf,0x9ab2
0x20c0,0x7c46
0x20c1,0x3cd9
0x20c2,0x30c0
0x20c3,0x3cc0
0x20c4,0x3089
0x20c5,0x30a9
0x20c6,0x7c64
0x20c7,0x3ca9
0x20c8,0x7074
0x20c9,0x7046
0x20ca,0x70e4
0x20cb,0x6c46
0x20cc,0x4ca9
0x20cd,0x4cc0
0x20ce,0x6c74
0x20cf,0x7c74
0x20d0,0x9f43
0x20d1,0x5ad3
0x20d2,0x5f63
0x20d3,0x5e63
0x20d4,0x5e73
0x20d5,0x9ee3
0x20d6,0x9dc3
0x20d7,0x5aa3
0x20d8,0x9e72
0x20d9,0x9e43
0x20da,0x9ee2
0x20db,0x9ac3
0x20dc,0x9a83
0x20dd,0x5dd3
0x20de,0x9aa2
0x20df,0x9a82
0x20e0,0x9fa6
0x20e1,0x5f84
0x20e2,0xcfb6
0x20e3,0x5e86
0x20e4,0x50c3
0x20e5,0xe053
0x20e6,0x9f84
0x20e7,0x9cd3
0x20e8,0xe022
0x20e9,0xee96
0x20ea,0x90d2
0x20eb,0xcf96
0x20ec,0xc052
0x20ed,0xce94
0x20ee,0xcc22
0x20ef,0x9cc2
0x20f0,0x9f76
0x20f1,0x5fe4
0x20f2,0x5fe6
0x20f3,0x5ee6
0x20f4,0x5043
0x20f5,0x9063
0x20f6,0x9fe4
0x20f7,0x9c63
0x20f8,0x9042
0x20f9,0x9e76
0x20fa,0x9062
0x20fb,0x5f76
0x20fc,0x5062
0x20fd,0x5e74
0x20fe,0x5c42
0x20ff,0x9c42
0x2100,0x92b2
0x2101,0x5933
0x2102,0x5233
0x2103,0x5293
0x2104,0x5938
0x2105,0x5238
0x2106,0x99f2
0x2107,0x5993
0x2108,0x92fa
0x2109,0x92f2
0x210a,0x99fa
0x210b,0xd9f2
0x210c,0xf938
0x210d,0xf933
0x210e,0xd9fa
0x210f,0x99b2
0x2110,0xef23
0x2111,0xca13
0x2112,0xce13
0x2113,0xce53
0x2114,0xce93
0x2115,0xce33
0x2116,0xed03
0x2117,0xca33
0x2118,0xeef2
0x2119,0xef03
0x211a,0xeeb2
0x211b,0x8d03
0x211c,0x1a33
0x211d,0x1a13
0x211e,0x8af2
0x211f,0xeaf2
0x2120,0x9254
0x2121,0x9959
0x2122,0x9259
0x2123,0xd219
0x2124,0xd259
0x2125,0xd959
0x2126,0x9914
0x2127,0xd954
0x2128,0x9219
0x2129,0x9214
0x212a,0x9919
0x212b,0xd914
0x212c,0xd214
0x212d,0xd254
0x212e,0xd919
0x212f,0x9954
0x2130,0x7752
0x2131,0x715a
0x2132,0x370a
0x2133,0x371a
0x2134,0x375a
0x2135,0x372a
0x2136,0x7112
0x2137,0x3152
0x2138,0x710a
0x2139,0x7722
0x213a,0x711a
0x213b,0x7102
0x213c,0x3122
0x213d,0x712a
0x213e,0x7122
0x213f,0x7152
0x2140,0x77b4
0x2141,0x3539
0x2142,0x77b9
0x2143,0x37f9
0x2144,0x37b9
0x2145,0x31b9
0x2146,0x7594
0x2147,0x3599
0x2148,0x77f9
0x2149,0x77f4
0x214a,0x71f9
0x214b,0x7534
0x214c,0x3899
0x214d,0x7599
0x214e,0x7539
0x214f,0x7839
0x2150,0xbc26
0x2151,0x0c19
0x2152,0xbc20
0x2153,0x0c00
0x2154,0x00f9
0x2155,0xb0b9
0x2156,0xbc54
0x2157,0x0c39
0x2158,0xb0f4
0x2159,0xbc06
0x215a,0xb0b4
0x215b,0xbc14
0x215c,0xbc99
0x215d,0xbc59
0x215e,0xbc34
0x215f,0xbc94
0x2160,0x9754
0x2161,0xd509
0x2162,0xd709
0x2163,0xd719
0x2164,0xd759
0x2165,0xd729
0x2166,0x9524
0x2167,0xd529
0x2168,0x9109
0x2169,0x9724
0x216a,0x9119
0x216b,0x5524
0x216c,0xf529
0x216d,0xf509
0x216e,0x5809
0x216f,0x9809
0x2170,0xbf23
0x2171,0xbd28
0x2172,0xbf28
0x2173,0x0f08
0x2174,0x8e19
0x2175,0xee59
0x2176,0xbd03
0x2177,0xea59
0x2178,0xee14
0x2179,0xbf03
0x217a,0xee54
0x217b,0x0d03
0x217c,0x8e54
0x217d,0x0f23
0x217e,0x8a14
0x217f,0xea14
0x2180,0x97b2
0x2181,0x95b3
0x2182,0x97b3
0x2183,0x5793
0x2184,0x5138
0x2185,0x91f8
0x2186,0x9592
0x2187,0x98f8
0x2188,0x913a
0x2189,0x9792
0x218a,0x91fa
0x218b,0x5592
0x218c,0x51fa
0x218d,0x57b2
0x218e,0x583a
0x218f,0x983a
0x2190,0x9752
0x2191,0x9553
0x2192,0x5703
0x2193,0x5723
0x2194,0x5108
0x2195,0x5708
0x2196,0x9522
0x2197,0x9818
0x2198,0x971a
0x2199,0x9712
0x219a,0x911a
0x219b,0x9502
0x219c,0x9518
0x219d,0x9513
0x219e,0x950a
0x219f,0x980a
0x21a0,0xbc93
0x21a1,0xb698
0x21a2,0x0038
0x21a3,0x0c38
0x21a4,0x001a
0x21a5,0x000a
0x21a6,0xb633
0x21a7,0xb45a
0x21a8,0xb022
0x21a9,0xb093
0x21aa,0xb052
0x21ab,0xb433
0x21ac,0xb42a
0x21ad,0xb498
0x21ae,0xb402
0x21af,0xb412
0x21b0,0x72b2
0x21b1,0x6933
0x21b2,0x72b3
0x21b3,0x6293
0x21b4,0x6938
0x21b5,0x79f8
0x21b6,0x79f2
0x21b7,0x6993
0x21b8,0x793a
0x21b9,0x7292
0x21ba,0x79fa
0x21bb,0x7932
0x21bc,0x79b3
0x21bd,0x79f3
0x21be,0x7992
0x21bf,0x79b2
0x21c0,0xbf26
0x21c1,0x0f19
0x21c2,0x0e00
0x21c3,0x0f00
0x21c4,0x8019
0x21c5,0x8009
0x21c6,0xbf54
0x21c7,0x8c09
0x21c8,0xe024
0x21c9,0xbe26
0x21ca,0xe054
0x21cb,0xaf26
0x21cc,0x1c09
0x21cd,0x2f00
0x21ce,0xcc24
0x21cf,0xec24
0x21d0,0xbf96
0x21d1,0xaaf6
0x21d2,0xafb6
0x21d3,0xaeb6
0x21d4,0xae93
0x21d5,0xbeb3
0x21d6,0xbd36
0x21d7,0xaa33
0x21d8,0xbe92
0x21d9,0xbe96
0x21da,0xbeb2
0x21db,0xba36
0x21dc,0xbaf3
0x21dd,0xadf6
0x21de,0xba32
0x21df,0xbaf2
0x21e0,0xef96
0x21e1,0xcfb4
0x21e2,0xcef6
0x21e3,0xceb6
0x21e4,0xc023
0x21e5,0xc003
0x21e6,0xefb4
0x21e7,0xec53
0x21e8,0xe012
0x21e9,0xef36
0x21ea,0xe052
0x21eb,0xeff4
0x21ec,0xec13
0x21ed,0xcff4
0x21ee,0xec02
0x21ef,0xec22
0x21f0,0xec96
0x21f1,0xccb4
0x21f2,0xccb6
0x21f3,0xc0b6
0x21f4,0xc093
0x21f5,0xe0b3
0x21f6,0xecb4
0x21f7,0xecb3
0x21f8,0xe092
0x21f9,0xe096
0x21fa,0xe0b2
0x21fb,0xcc96
0x21fc,0xc0b2
0x21fd,0xc094
0x21fe,0xcc92
0x21ff,0xec92
0x2200,0xd9fe
0x2201,0x9ff3
0x2202,0x9a8f
0x2203,0xf93f
0x2204,0xf93b
0x2205,0x9aef
0x2206,0x9f32
0x2207,0x9ff8
0x2208,0x9a7e
0x2209,0x9aae
0x220a,0xd9fc
0x220b,0x5392
0x220c,0x59fa
0x220d,0x52b2
0x220e,0x5b3a
0x220f,0x9f3a
0x2210,0x8b03
0x2211,0x5fd2
0x2212,0x5d1f
0x2213,0x1913
0x2214,0x1933
0x2215,0x9aff
0x2216,0x9fd2
0x2217,0x9f83
0x2218,0x9a3e
0x2219,0x9a0f
0x221a,0x89f2
0x221b,0xcf23
0x221c,0xceb2
0x221d,0xce22
0x221e,0xcf92
0x221f,0x9fa2
0x2220,0xd91d
0x2221,0x9f29
0x2222,0x9a47
0x2223,0xd25d
0x2224,0xd21d
0x2225,0xda4d
0x2226,0x9f04
0x2227,0xdd29
0x2228,0x9a4d
0x2229,0x9acd
0x222a,0xd917
0x222b,0x5324
0x222c,0xf329
0x222d,0xf309
0x222e,0x5b09
0x222f,0x9f09
0x2230,0x991d
0x2231,0xdf09
0x2232,0x9927
0x2233,0x9957
0x2234,0xd95d
0x2235,0xd92d
0x2236,0x9f24
0x2237,0xdf29
0x2238,0x992d
0x2239,0x990d
0x223a,0x995d
0x223b,0x5f24
0x223c,0xff29
0x223d,0xff09
0x223e,0x5d09
0x223f,0x9d09
0x2240,0x921d
0x2241,0x9327
0x2242,0xdec7
0x2243,0x9257
0x2244,0xd957
0x2245,0xde47
0x2246,0x930d
0x2247,0xdb27
0x2248,0x9ac7
0x2249,0x9e4d
0x224a,0x9217
0x224b,0x5f4d
0x224c,0xff47
0x224d,0xffc7
0x224e,0x5dc7
0x224f,0x9307
0x2250,0xb303
0x2251,0xb35a
0x2252,0x3e0b
0x2253,0xb328
0x2254,0xe259
0x2255,0xde07
0x2256,0xb312
0x2257,0xe329
0x2258,0x9e2d
0x2259,0x7e2f
0x225a,0xe214
0x225b,0x6f2f
0x225c,0xff07
0x225d,0x4f0b
0x225e,0x5f2d
0x225f,0xe304
0x2260,0x925d
0x2261,0xd307
0x2262,0xd207
0x2263,0xd217
0x2264,0xd257
0x2265,0xd227
0x2266,0x932d
0x2267,0xd327
0x2268,0x9907
0x2269,0x922d
0x226a,0x9917
0x226b,0x532d
0x226c,0xf327
0x226d,0xf307
0x226e,0x5b07
0x226f,0x9b07
0x2270,0x0b03
0x2271,0x7f6a
0x2272,0x7a2b
0x2273,0x0323
0x2274,0x8254
0x2275,0x9a27
0x2276,0x7fd2
0x2277,0x9f49
0x2278,0x9a0d
0x2279,0x7a0f
0x227a,0x8914
0x227b,0xaf23
0x227c,0x1f09
0x227d,0x2f08
0x227e,0xcf24
0x227f,0x9fc4
0x2280,0x92be
0x2281,0x93bf
0x2282,0x92bf
0x2283,0x529f
0x2284,0x593b
0x2285,0x99fb
0x2286,0x939e
0x2287,0x9bfb
0x2288,0x993c
0x2289,0x929e
0x228a,0x99fc
0x228b,0x539e
0x228c,0x59fc
0x228d,0x52be
0x228e,0x5b3c
0x228f,0x9b3c
0x2290,0x92fe
0x2291,0x93ff
0x2292,0x9eef
0x2293,0x523f
0x2294,0x523b
0x2295,0x9a8b
0x2296,0x933e
0x2297,0x93fb
0x2298,0x9aac
0x2299,0x9e7e
0x229a,0x92fc
0x229b,0x5f7e
0x229c,0x5a8c
0x229d,0x5eee
0x229e,0x5dac
0x229f,0x933c
0x22a0,0xbb03
0x22a1,0x3fda
0x22a2,0xb928
0x22a3,0xbb28
0x22a4,0xe959
0x22a5,0xe929
0x22a6,0x7f62
0x22a7,0xdfc9
0x22a8,0xe904
0x22a9,0xb903
0x22aa,0xe914
0x22ab,0x6f43
0x22ac,0xffc9
0x22ad,0x4fc8
0x22ae,0x5f44
0x22af,0x9f44
0x22b0,0x99fe
0x22b1,0x9fb3
0x22b2,0x99ff
0x22b3,0x593f
0x22b4,0x599f
0x22b5,0x99bf
0x22b6,0x9f92
0x22b7,0x9df8
0x22b8,0x999e
0x22b9,0x993e
0x22ba,0x99be
0x22bb,0x5f92
0x22bc,0x5afa
0x22bd,0x5eb2
0x22be,0x5d3a
0x22bf,0x9d3a
0x22c0,0xb323
0x22c1,0x031a
0x22c2,0x0208
0x22c3,0x0308
0x22c4,0x8219
0x22c5,0x8209
0x22c6,0xb352
0x22c7,0x8309
0x22c8,0xe224
0x22c9,0xb223
0x22ca,0xe254
0x22cb,0xa323
0x22cc,0x1309
0x22cd,0x2308
0x22ce,0xc324
0x22cf,0xe324
0x22d0,0xeb03
0x22d1,0x5f62
0x22d2,0xcb13
0x22d3,0xc913
0x22d4,0xc933
0x22d5,0xe9f3
0x22d6,0x9f62
0x22d7,0x9fe3
0x22d8,0xe932
0x22d9,0xe903
0x22da,0xe9f2
0x22db,0x5f43
0x22dc,0x5ee2
0x22dd,0x5e42
0x22de,0x5f72
0x22df,0x9f72
0x22e0,0xe303
0x22e1,0xc312
0x22e2,0x5f5f
0x22e3,0xc213
0x22e4,0xc233
0x22e5,0x9ebf
0x22e6,0xe312
0x22e7,0xe3f3
0x22e8,0x9e9e
0x22e9,0x9e2f
0x22ea,0xe2f2
0x22eb,0x5f2f
0x22ec,0x5ebe
0x22ed,0x5e2e
0x22ee,0x5f9e
0x22ef,0xe332
0x22f0,0xe323
0x22f1,0xc352
0x22f2,0xc353
0x22f3,0xc253
0x22f4,0xc293
0x22f5,0xe2b3
0x22f6,0xe352
0x22f7,0xe3b3
0x22f8,0xe292
0x22f9,0xe223
0x22fa,0xe2b2
0x22fb,0xc323
0x22fc,0xc2b2
0x22fd,0xc222
0x22fe,0xc392
0x22ff,0xe392
0x2300,0xe2d4
0x2301,0x19c6
0x2302,0xee66
0x2303,0xc2c6
0x2304,0xc2c0
0x2305,0xead0
0x2306,0x89d4
0x2307,0x19c0
0x2308,0xeac9
0x2309,0xee44
0x230a,0xe2d9
0x230b,0xeac4
0x230c,0xea66
0x230d,0xead6
0x230e,0xea44
0x230f,0x89d9
0x2310,0xbf0f
0x2311,0x2a1f
0x2312,0xaf6f
0x2313,0xae1f
0x2314,0xce01
0x2315,0xee61
0x2316,0x0d0f
0x2317,0x1a01
0x2318,0xee4d
0x2319,0xbe4f
0x231a,0xee1d
0x231b,0xbacf
0x231c,0xead1
0x231d,0xaddf
0x231e,0xeacd
0x231f,0x8a1d
0x2320,0xe269
0x2321,0xfa06
0x2322,0x9256
0x2323,0x5e06
0x2324,0x5e00
0x2325,0x9910
0x2326,0x8264
0x2327,0xfa00
0x2328,0x8e49
0x2329,0x8ec9
0x232a,0x8969
0x232b,0xea49
0x232c,0x9956
0x232d,0x9916
0x232e,0x8a44
0x232f,0x82d4
0x2330,0x82d9
0x2331,0x5a06
0x2332,0x9e56
0x2333,0x5e26
0x2334,0x5a00
0x2335,0x9a10
0x2336,0xe969
0x2337,0x5a26
0x2338,0x8249
0x2339,0x82c9
0x233a,0x8269
0x233b,0xe949
0x233c,0x9a56
0x233d,0x9a16
0x233e,0x8944
0x233f,0x8964
0x2340,0xb7e9
0x2341,0x7cf6
0x2342,0x77b6
0x2343,0x6036
0x2344,0x6030
0x2345,0x71f0
0x2346,0xb579
0x2347,0x7cf0
0x2348,0x0079
0x2349,0x00a9
0x234a,0x01e9
0x234b,0x2ca9
0x234c,0x61f9
0x234d,0x67b4
0x234e,0x2c79
0x234f,0x0879
0x2350,0xbc25
0x2351,0x6cd4
0x2352,0xac56
0x2353,0x60d6
0x2354,0x60a6
0x2355,0xb0b6
0x2356,0xbc57
0x2357,0x7c86
0x2358,0x00a7
0x2359,0x00c5
0x235a,0xb0b7
0x235b,0x2cc5
0x235c,0xa0b4
0x235d,0xa024
0x235e,0x2ca7
0x235f,0xbc97
0x2360,0x0789
0x2361,0x7cb6
0x2362,0x70b6
0x2363,0x6096
0x2364,0x6430
0x2365,0x74f0
0x2366,0x05a9
0x2367,0x76f0
0x2368,0x0779
0x2369,0x07a9
0x236a,0x07e9
0x236b,0x25a9
0x236c,0x64f9
0x236d,0x60b4
0x236e,0x2579
0x236f,0x0579
0x2370,0xbf2b
0x2371,0x4ad3
0x2372,0xaf53
0x2373,0x6ed3
0x2374,0x5ec6
0x2375,0xee56
0x2376,0x0f2f
0x2377,0xfac6
0x2378,0x8ec7
0x2379,0x0ecb
0x237a,0xee57
0x237b,0xba4b
0x237c,0xea16
0x237d,0xad13
0x237e,0xea47
0x237f,0x8e5d
0x2380,0xb7e4
0x2381,0xb5e6
0x2382,0xb7e6
0x2383,0xa776
0x2384,0xa1a0
0x2385,0xb180
0x2386,0xb574
0x2387,0xb880
0x2388,0xb1a9
0x2389,0xb774
0x238a,0xb189
0x238b,0xa574
0x238c,0xa189
0x238d,0xa7e4
0x238e,0xa8a9
0x238f,0xb8a9
0x2390,0xb784
0x2391,0xb586
0x2392,0xb0e6
0x2393,0xa7a6
0x2394,0xa7a0
0x2395,0xb480
0x2396,0xb5a4
0x2397,0xb580
0x2398,0xb4a9
0x2399,0xb074
0x239a,0xb789
0x239b,0xac74
0x239c,0xa489
0x239d,0xa0e4
0x239e,0xa6a9
0x239f,0xb5a9
0x23a0,0x0f0b
0x23a1,0x6ad3
0x23a2,0x6f63
0x23a3,0x6e63
0x23a4,0x5e46
0x23a5,0x9e66
0x23a6,0xbd2b
0x23a7,0x5ac6
0x23a8,0x8e07
0x23a9,0x0e0b
0x23aa,0x8e17
0x23ab,0xba2b
0x23ac,0x9ad6
0x23ad,0x6dd3
0x23ae,0xea27
0x23af,0xea57
0x23b0,0xe264
0x23b1,0xc9c6
0x23b2,0xe266
0x23b3,0xc246
0x23b4,0xc9c0
0x23b5,0xe9d0
0x23b6,0xe9d4
0x23b7,0xc946
0x23b8,0xe9c9
0x23b9,0xe244
0x23ba,0xe9d9
0x23bb,0xe9c4
0x23bc,0xe966
0x23bd,0xe9d6
0x23be,0xe944
0x23bf,0xe964
0x23c0,0x0c05
0x23c1,0x6c64
0x23c2,0x6c66
0x23c3,0x6066
0x23c4,0x6076
0x23c5,0x70e6
0x23c6,0x0c17
0x23c7,0x7ce6
0x23c8,0x0037
0x23c9,0x0005
0x23ca,0x00f7
0x23cb,0x2c05
0x23cc,0x60e4
0x23cd,0x6044
0x23ce,0x2c37
0x23cf,0x0c37
0x23d0,0xbf2f
0x23d1,0xaa1f
0x23d2,0xaf5f
0x23d3,0xae5f
0x23d4,0xce21
0x23d5,0xee51
0x23d6,0xbd0f
0x23d7,0xca01
0x23d8,0xee2d
0x23d9,0xbe2f
0x23da,0xee5d
0x23db,0xba0f
0x23dc,0xea11
0x23dd,0xad1f
0x23de,0xea0d
0x23df,0xea1d
0x23e0,0xbc01
0x23e1,0xac1d
0x23e2,0xac61
0x23e3,0xa011
0x23e4,0xa031
0x23e5,0xb0e1
0x23e6,0xbc1d
0x23e7,0xbcf1
0x23e8,0xb07d
0x23e9,0xb041
0x23ea,0xb0fd
0x23eb,0xac41
0x23ec,0xa0ed
0x23ed,0xa04d
0x23ee,0xac7d
0x23ef,0xbc3d
0x23f0,0xbc21
0x23f1,0xac5d
0x23f2,0xac51
0x23f3,0xa051
0x23f4,0xa091
0x23f5,0xb0b1
0x23f6,0xbc5d
0x23f7,0xbcb1
0x23f8,0xb09d
0x23f9,0xb021
0x23fa,0xb0bd
0x23fb,0xac21
0x23fc,0xa0bd
0x23fd,0xa02d
0x23fe,0xac9d
0x23ff,0xbc9d
0x2400,0xdb0f
0x2401,0x5f12
0x2402,0x5ddf
0x2403,0xf91f
0x2404,0x19f3
0x2405,0x5dff
0x2406,0x9f12
0x2407,0x5f82
0x2408,0x9a3f
0x2409,0x9acf
0x240a,0x8b33
0x240b,0x5323
0x240c,0xce92
0x240d,0x5222
0x240e,0xcf93
0x240f,0x9f82
0x2410,0xdb3b
0x2411,0x5ffa
0x2412,0x5def
0x2413,0xf9fb
0x2414,0xf9ff
0x2415,0x5d8f
0x2416,0x9ffa
0x2417,0x5ff2
0x2418,0x9aaf
0x2419,0x9a7f
0x241a,0xdb3f
0x241b,0x5b38
0x241c,0x5292
0x241d,0x593a
0x241e,0x5393
0x241f,0x9ff2
0x2420,0x3b0f
0x2421,0x7f5a
0x2422,0x7a4b
0x2423,0x332f
0x2424,0x8326
0x2425,0x9a25
0x2426,0x7f12
0x2427,0x9f69
0x2428,0x9a01
0x2429,0x7acf
0x242a,0x8b06
0x242b,0x6323
0x242c,0x1f00
0x242d,0x4308
0x242e,0xcf26
0x242f,0x9fd4
0x2430,0x7b0f
0x2431,0x3f1a
0x2432,0x792b
0x2433,0x7b2b
0x2434,0xeb20
0x2435,0xe920
0x2436,0x7f52
0x2437,0xdfd9
0x2438,0xe906
0x2439,0x790f
0x243a,0xeb06
0x243b,0x6f23
0x243c,0xffc0
0x243d,0x4f08
0x243e,0x5f46
0x243f,0x9f64
0x2440,0x730f
0x2441,0x735c
0x2442,0x3ecb
0x2443,0x732b
0x2444,0xe320
0x2445,0xde05
0x2446,0x731e
0x2447,0xe359
0x2448,0x9e21
0x2449,0x7e4f
0x244a,0xe306
0x244b,0x6f4f
0x244c,0xff05
0x244d,0x4fcb
0x244e,0x5f21
0x244f,0xe314
0x2450,0x9305
0x2451,0xdb57
0x2452,0xde45
0x2453,0xdb25
0x2454,0x9325
0x2455,0xdec5
0x2456,0x9317
0x2457,0x9357
0x2458,0x9e41
0x2459,0x9ac5
0x245a,0x9301
0x245b,0x5dc5
0x245c,0xffc5
0x245d,0xff45
0x245e,0x5f41
0x245f,0x931d
0x2460,0x732f
0x2461,0x331c
0x2462,0x320b
0x2463,0x330b
0x2464,0x8300
0x2465,0x8200
0x2466,0x735e
0x2467,0x8319
0x2468,0xe226
0x2469,0x722f
0x246a,0xe326
0x246b,0x632f
0x246c,0x1300
0x246d,0x430b
0x246e,0xc326
0x246f,0xe354
0x2470,0xdb05
0x2471,0xdd59
0x2472,0xda41
0x2473,0xd301
0x2474,0xd321
0x2475,0x9a45
0x2476,0x9f19
0x2477,0x9f59
0x2478,0x9ac1
0x2479,0x9a41
0x247a,0xdb01
0x247b,0x5b00
0x247c,0xf300
0x247d,0xf320
0x247e,0x5326
0x247f,0x9f14
0x2480,0x932f
0x2481,0x535e
0x2482,0x535f
0x2483,0x525f
0x2484,0xc2b3
0x2485,0xc3b3
0x2486,0x935e
0x2487,0xc3b2
0x2488,0xe293
0x2489,0x922f
0x248a,0xe393
0x248b,0x532f
0x248c,0xc292
0x248d,0x522e
0x248e,0xc393
0x248f,0xe3b2
0x2490,0x930f
0x2491,0x531e
0x2492,0x5f6f
0x2493,0x521f
0x2494,0xc2f3
0x2495,0x5fbf
0x2496,0x931e
0x2497,0xc3f2
0x2498,0x9e9f
0x2499,0x9e4f
0x249a,0xe333
0x249b,0x5f4f
0x249c,0x5e9e
0x249d,0x5e4e
0x249e,0x5f9f
0x249f,0xe3f2
0x24a0,0x9b21
0x24a1,0xdf59
0x24a2,0xd921
0x24a3,0xdb21
0x24a4,0x9b25
0x24a5,0x9925
0x24a6,0x9d19
0x24a7,0xdf19
0x24a8,0x9901
0x24a9,0x9921
0x24aa,0x9b01
0x24ab,0x5d00
0x24ac,0xff00
0x24ad,0xff20
0x24ae,0x5f26
0x24af,0x9f54
0x24b0,0x9b0f
0x24b1,0x5f52
0x24b2,0x5b1f
0x24b3,0x591f
0x24b4,0xc9f3
0x24b5,0xcbf3
0x24b6,0x9f52
0x24b7,0x5fe2
0x24b8,0xe933
0x24b9,0x990f
0x24ba,0xeb33
0x24bb,0x5f23
0x24bc,0x5e72
0x24bd,0x5e22
0x24be,0x5f73
0x24bf,0x9fe2
0x24c0,0x9b05
0x24c1,0xd357
0x24c2,0xd225
0x24c3,0xd325
0x24c4,0xd305
0x24c5,0xd205
0x24c6,0x9b17
0x24c7,0xd317
0x24c8,0x9221
0x24c9,0x9905
0x24ca,0x9321
0x24cb,0x5b05
0x24cc,0xf305
0x24cd,0xf325
0x24ce,0x5321
0x24cf,0x935d
0x24d0,0x9b9f
0x24d1,0x5dfa
0x24d2,0x5bbf
0x24d3,0x59bf
0x24d4,0x59ff
0x24d5,0x5bff
0x24d6,0x9dfa
0x24d7,0x5fb2
0x24d8,0x993f
0x24d9,0x999f
0x24da,0x9b3f
0x24db,0x5d38
0x24dc,0x5e92
0x24dd,0x5a3a
0x24de,0x5f93
0x24df,0x9fb2
0x24e0,0x933b
0x24e1,0x53fc
0x24e2,0x5d8b
0x24e3,0x52fb
0x24e4,0x52ff
0x24e5,0x5fef
0x24e6,0x93fc
0x24e7,0x53fe
0x24e8,0x9e7f
0x24e9,0x9aab
0x24ea,0x933f
0x24eb,0x5dab
0x24ec,0x5e7e
0x24ed,0x5aac
0x24ee,0x5f7f
0x24ef,0x93fe
0x24f0,0x9b3b
0x24f1,0x5bfc
0x24f2,0x5bfb
0x24f3,0x59fb
0x24f4,0x52bf
0x24f5,0x53bf
0x24f6,0x9bfc
0x24f7,0x53be
0x24f8,0x929f
0x24f9,0x993b
0x24fa,0x939f
0x24fb,0x5b3b
0x24fc,0x529e
0x24fd,0x593c
0x24fe,0x539f
0x24ff,0x93be
0x2500,0x891d
0x2501,0xe3d6
0x2502,0x99d6
0x2503,0x1901
0x2504,0x1905
0x2505,0x9966
0x2506,0xe3c4
0x2507,0xe3d0
0x2508,0x9944
0x2509,0x99c4
0x250a,0x8917
0x250b,0xcf44
0x250c,0xcad9
0x250d,0xce64
0x250e,0xcdc9
0x250f,0xe3c9
0x2510,0x0bcf
0x2511,0xaf1e
0x2512,0x6bdf
0x2513,0x29df
0x2514,0x19c1
0x2515,0x99d1
0x2516,0xbf1e
0x2517,0xef11
0x2518,0x99cd
0x2519,0x79cf
0x251a,0x89dd
0x251b,0xaf4f
0x251c,0xce6d
0x251d,0xae4e
0x251e,0xcf4d
0x251f,0xef0d
0x2520,0x825d
0x2521,0x9f16
0x2522,0x9ad1
0x2523,0xf901
0x2524,0xf905
0x2525,0x9a61
0x2526,0xe349
0x2527,0x9f10
0x2528,0xd944
0x2529,0x9949
0x252a,0x821d
0x252b,0x1fc9
0x252c,0x5919
0x252d,0x5254
0x252e,0x1f49
0x252f,0x8b49
0x2530,0xe957
0x2531,0x9f56
0x2532,0x9911
0x2533,0x5901
0x2534,0x5921
0x2535,0x9951
0x2536,0x83c9
0x2537,0x9d10
0x2538,0x892d
0x2539,0xe927
0x253a,0x895d
0x253b,0x13c9
0x253c,0x5a19
0x253d,0x5e54
0x253e,0x1349
0x253f,0x8349
0x2540,0xe257
0x2541,0x9311
0x2542,0x9e61
0x2543,0x5201
0x2544,0x5205
0x2545,0x9ad5
0x2546,0xe327
0x2547,0x9315
0x2548,0xd249
0x2549,0xd2c9
0x254a,0x8957
0x254b,0xf3c9
0x254c,0x5ad7
0x254d,0x5e6d
0x254e,0xf349
0x254f,0x8b27
0x2550,0xb34b
0x2551,0xa312
0x2552,0x6f5f
0x2553,0xa213
0x2554,0xc206
0x2555,0x9e51
0x2556,0xb36c
0x2557,0xe316
0x2558,0xd2c7
0x2559,0x32cb
0x255a,0xe267
0x255b,0x43cb
0x255c,0x5e5d
0x255d,0x6e2e
0x255e,0xf3c7
0x255f,0xe347
0x2560,0x8217
0x2561,0x9351
0x2562,0x9251
0x2563,0x5221
0x2564,0x5905
0x2565,0x9915
0x2566,0x8307
0x2567,0x9b15
0x2568,0x8227
0x2569,0x8207
0x256a,0x8257
0x256b,0x1307
0x256c,0x5917
0x256d,0x525d
0x256e,0x1327
0x256f,0x8327
0x2570,0x034f
0x2571,0x6fd2
0x2572,0x6d1f
0x2573,0x2913
0x2574,0x1906
0x2575,0x9a11
0x2576,0xbf5c
0x2577,0x9fd6
0x2578,0x9947
0x2579,0x794b
0x257a,0x826d
0x257b,0x2fcb
0x257c,0xce54
0x257d,0xae22
0x257e,0x1fc7
0x257f,0xef27
0x2580,0xe25d
0x2581,0xe351
0x2582,0xe251
